HSBC,268947,Resolved,3,02-07-2018,UCMAPsync
HSBC,268949,Resolved,3,02-07-2018,UCMAPsync
HSBC,268950,Resolved,3,02-07-2018,UCMAPsync
HSBC,268951,Resolved,3,02-08-2018,rxmeyer
HSBC,268952,Resolved,3,02-08-2018,rxmeyer
HSBC,268954,Resolved,3,02-07-2018,UCMAPsync
HSBC,268961,Resolved,3,02-07-2018,UCMAPsync
HSBC,268965,Working,3,02-07-2018,rxmeyer
HSBC,268966,Working,3,02-07-2018,rxmeyer
HSBC,268969,Resolved,3,02-07-2018,UCMAPsync
HSBC,268970,Resolved,3,02-07-2018,UCMAPsync
HSBC,268979,Resolved,3,02-07-2018,UCMAPsync
HSBC,268980,Resolved,3,02-07-2018,UCMAPsync
HSBC,269025,Resolved,3,02-07-2018,UCMAPsync
HSBC,269024,Resolved,3,02-07-2018,UCMAPsync
HSBC,269063,Resolved,3,02-07-2018,UCMAPsync
HSBC,269075,Working,3,02-08-2018,rxmeyer
HSBC,269092,Resolved,3,02-07-2018,UCMAPsync
HSBC,269093,Resolved,3,02-07-2018,UCMAPsync
HSBC,269170,Resolved,3,02-07-2018,UCMAPsync
HSBC,269173,Working,3,02-08-2018,rxmeyer
HSBC,269179,Resolved,3,02-07-2018,UCMAPsync
HSBC,269197,Resolved,3,02-07-2018,UCMAPsync
HSBC,269198,Resolved,3,02-07-2018,UCMAPsync
HSBC,269215,Resolved,3,02-07-2018,UCMAPsync
HSBC,269214,Resolved,3,02-07-2018,UCMAPsync
HSBC,269225,Resolved,3,02-07-2018,UCMAPsync
HSBC,269226,Working,3,02-09-2018,rxmeyer
HSBC,269227,Working,3,02-09-2018,rxmeyer
HSBC,269228,Resolved,3,02-07-2018,UCMAPsync
HSBC,269238,Resolved,3,02-07-2018,UCMAPsync
HSBC,269244,Resolved,3,02-07-2018,UCMAPsync
HSBC,269245,Resolved,3,02-07-2018,UCMAPsync
HSBC,269247,Resolved,3,02-07-2018,UCMAPsync
HSBC,269248,Resolved,3,02-07-2018,UCMAPsync
